,team,season,player_name,salary
0,ATL,2006,Al Harrington,6957500.0
1,ATL,2006,Donta Smith,641748.0
2,ATL,2006,Esteban Batista,398762.0
3,ATL,2006,Jason Collier,1650000.0
4,ATL,2006,Joe Johnson,12000000.0
5,ATL,2006,John Edwards,1000000.0
6,ATL,2006,John Thomas,178675.0
7,ATL,2006,Josh Childress,2677200.0
8,ATL,2006,Josh Smith,1365360.0
9,ATL,2006,Marvin Williams,3883560.0
10,ATL,2006,Royal Ivey,641748.0
11,ATL,2006,Salim Stoudamire,675000.0
12,ATL,2006,Tony Delk,3375000.0
13,ATL,2006,Tyronn Lue,3500000.0
14,ATL,2006,Zaza Pachulia,4000000.0
15,ATL,2007,Anthony Johnson,2640000.0
16,ATL,2007,Cedric Bozeman,412718.0
17,ATL,2007,Dijon Thompson,89101.0
18,ATL,2007,Esteban Batista,664209.0
19,ATL,2007,Jeremy Richardson,55365.0
20,ATL,2007,Joe Johnson,12744189.0
21,ATL,2007,Josh Childress,2863920.0
22,ATL,2007,Josh Smith,1460640.0
23,ATL,2007,Lorenzen Wright,3250000.0
24,ATL,2007,Marvin Williams,4174800.0
25,ATL,2007,Matt Freije,145961.0
26,ATL,2007,Royal Ivey,744551.0
27,ATL,2007,Salim Stoudamire,729000.0
28,ATL,2007,Shelden Williams,2952840.0
29,ATL,2007,Solomon Jones,675000.0
30,ATL,2007,Speedy Claxton,6854546.0
31,ATL,2007,Stanislav Medvedenko,625132.0
32,ATL,2007,Tyronn Lue,3500000.0
33,ATL,2007,Zaza Pachulia,4000000.0
34,ATL,2008,Acie Law,1927080.0
35,ATL,2008,Al Horford,3745800.0
36,ATL,2008,Jeremy Richardson,253499.0
37,ATL,2008,Joe Johnson,13488377.0
38,ATL,2008,Josh Childress,3631449.0
39,ATL,2008,Josh Smith,2243543.0
40,ATL,2008,Mario West,427163.0
41,ATL,2008,Marvin Williams,4466040.0
42,ATL,2008,Mike Bibby,13500000.0
43,ATL,2008,Salim Stoudamire,783000.0
44,ATL,2008,Solomon Jones,729000.0
45,ATL,2008,Speedy Claxton,6306182.0
46,ATL,2008,Zaza Pachulia,4000000.0
47,ATL,2009,Acie Law,2071680.0
48,ATL,2009,Al Horford,4026720.0
49,ATL,2009,Joe Johnson,14232567.0
50,ATL,2009,Josh Smith,10000000.0
51,ATL,2009,Mario West,711517.0
52,ATL,2009,Marvin Williams,5636143.0
53,ATL,2009,Maurice Evans,2500000.0
54,ATL,2009,Mike Bibby,14983603.0
55,ATL,2009,Othello Hunter,442114.0
56,ATL,2009,Randolph Morris,797581.0
57,ATL,2009,Ronald Murray,1500000.0
58,ATL,2009,Solomon Jones,797581.0
59,ATL,2009,Speedy Claxton,5757818.0
60,ATL,2009,Thomas Gardner,711517.0
61,ATL,2009,Zaza Pachulia,4000000.0
62,ATL,2010,Al Horford,4307640.0
63,ATL,2010,Jamal Crawford,9360000.0
64,ATL,2010,Jason Collins,1181803.0
65,ATL,2010,Jeff Teague,1373880.0
66,ATL,2010,Joe Johnson,14976754.0
67,ATL,2010,Joe Smith,1306455.0
68,ATL,2010,Josh Smith,10800000.0
69,ATL,2010,Mario West,446740.0
70,ATL,2010,Marvin Williams,7500000.0
71,ATL,2010,Maurice Evans,2500000.0
72,ATL,2010,Mike Bibby,6217617.0
73,ATL,2010,Othello Hunter,307564.0
74,ATL,2010,Randolph Morris,855189.0
75,ATL,2010,Zaza Pachulia,4750000.0
76,ATL,2011,Al Horford,5444857.0
77,ATL,2011,Damien Wilkins,748656.0
78,ATL,2011,Etan Thomas,1223166.0
79,ATL,2011,Hilton Armstrong,992680.0
80,ATL,2011,Jamal Crawford,10800000.0
81,ATL,2011,Jason Collins,1352181.0
82,ATL,2011,Jeff Teague,1476840.0
83,ATL,2011,Joe Johnson,16324500.0
84,ATL,2011,Josh Powell,1069609.0
85,ATL,2011,Josh Smith,11600000.0
86,ATL,2011,Kirk Hinrich,9000000.0
87,ATL,2011,Marvin Williams,6712500.0
88,ATL,2011,Pape Sy,473604.0
89,ATL,2011,Zaza Pachulia,4251250.0
90,ATL,2012,Al Horford,12000000.0
91,ATL,2012,Donald Sloan,122237.0
92,ATL,2012,Erick Dampier,850522.0
93,ATL,2012,Ivan Johnson,473604.0
94,ATL,2012,Jannero Pargo,1223166.0
95,ATL,2012,Jason Collins,1352181.0
96,ATL,2012,Jeff Teague,1579920.0
97,ATL,2012,Jerry Stackhouse,1352181.0
98,ATL,2012,Joe Johnson,18038573.0
99,ATL,2012,Josh Smith,12400000.0
100,ATL,2012,Kirk Hinrich,8100000.0
101,ATL,2012,Marvin Williams,7500000.0
102,ATL,2012,Tracy McGrady,1352181.0
103,ATL,2012,Vladimir Radmanovic,1352181.0
104,ATL,2012,Willie Green,1223166.0
105,ATL,2012,Zaza Pachulia,4750000.0
106,ATL,2013,Al Horford,12000000.0
107,ATL,2013,Anthony Tolliver,915852.0
108,ATL,2013,Dahntay Jones,2900000.0
109,ATL,2013,DeShawn Stevenson,2240450.0
110,ATL,2013,Devin Harris,8500000.0
111,ATL,2013,Ivan Johnson,962195.0
112,ATL,2013,Jannero Pargo,165487.0
113,ATL,2013,Jeff Teague,2433077.0
114,ATL,2013,Jeremy Tyler,762195.0
115,ATL,2013,Johan Petro,3500000.0
116,ATL,2013,John Jenkins,1204560.0
117,ATL,2013,Jordan Farmar,1500000.0
118,ATL,2013,Jordan Williams,762195.0
119,ATL,2013,Josh Smith,13200000.0
120,ATL,2013,Kyle Korver,5000000.0
121,ATL,2013,Louis Williams,5000000.0
122,ATL,2013,Mike Scott,473604.0
123,ATL,2013,Zaza Pachulia,5248750.0
124,ATL,2014,Al Horford,12000000.0
125,ATL,2014,DeMarre Carroll,2557545.0
126,ATL,2014,Dennis Schroeder,1348200.0
127,ATL,2014,Elton Brand,4000000.0
128,ATL,2014,Gustavo Ayon,1500000.0
129,ATL,2014,Jared Cunningham,1208400.0
130,ATL,2014,Jeff Teague,8000000.0
131,ATL,2014,Jeremy Tyler,100000.0
132,ATL,2014,John Jenkins,1258800.0
133,ATL,2014,Kyle Korver,6760563.0
134,ATL,2014,Louis Williams,5225000.0
135,ATL,2014,Mike Muscala,161471.0
136,ATL,2014,Mike Scott,788872.0
137,ATL,2014,Paul Millsap,9500000.0
138,ATL,2014,Shelvin Mack,884293.0
139,ATL,2015,Al Horford,12000000.0
140,ATL,2015,Austin Daye,125104.0
141,ATL,2015,DeMarre Carroll,2442455.0
142,ATL,2015,Dennis Schroder,1690680.0
143,ATL,2015,Elton Brand,2000000.0
144,ATL,2015,Jarell Eddie,29843.0
145,ATL,2015,Jeff Teague,8000000.0
146,ATL,2015,John Jenkins,1312920.0
147,ATL,2015,John Salmons,1000000.0
148,ATL,2015,Kent Bazemore,2000000.0
149,ATL,2015,Kyle Korver,6253521.0
150,ATL,2015,Mike Muscala,816482.0
151,ATL,2015,Mike Scott,3333333.0
152,ATL,2015,Paul Millsap,9500000.0
153,ATL,2015,Pero Antic,1250000.0
154,ATL,2015,Shelvin Mack,2433333.0
155,ATL,2015,Thabo Sefolosha,4150000.0
156,ATL,2016,Al Horford,12000000.0
157,ATL,2016,Dennis Schroder,1763400.0
158,ATL,2016,Jeff Teague,8000000.0
159,ATL,2016,Kent Bazemore,2000000.0
160,ATL,2016,Kirk Hinrich,2870000.0
161,ATL,2016,Kris Humphries,388025.0
162,ATL,2016,Kyle Korver,5746479.0
163,ATL,2016,Lamar Patterson,525093.0
164,ATL,2016,Mike Muscala,947276.0
165,ATL,2016,Mike Scott,3333333.0
166,ATL,2016,Paul Millsap,19000000.0
167,ATL,2016,Terran Petteway,75000.0
168,ATL,2016,Thabo Sefolosha,4000000.0
169,ATL,2016,Tiago Splitter,8500000.0
170,ATL,2016,Tim Hardaway,1304520.0
171,ATL,2016,Walter Tavares,1000000.0
172,ATL,2017,DeAndre' Bembry,1499760.0
173,ATL,2017,Dennis Schroder,2708582.0
174,ATL,2017,Dwight Howard,23180275.0
175,ATL,2017,Edy Tavares,1000000.0
176,ATL,2017,Ersan Ilyasova,8400000.0
177,ATL,2017,Gary Neal,72193.0
178,ATL,2017,Jarrett Jack,1551659.0
179,ATL,2017,Jose Calderon,392478.0
180,ATL,2017,Kent Bazemore,15730338.0
181,ATL,2017,Kris Humphries,4000000.0
182,ATL,2017,Lamar Patterson,128623.0
183,ATL,2017,Malcolm Delaney,2500000.0
184,ATL,2017,Matt Costello,50000.0
185,ATL,2017,Mike Dunleavy,4837500.0
186,ATL,2017,Mike Muscala,1015696.0
187,ATL,2017,Paul Millsap,20072033.0
188,ATL,2017,Ryan Kelly,418228.0
189,ATL,2017,Taurean Waller-Prince,2318280.0
190,ATL,2017,Thabo Sefolosha,3850000.0
191,ATL,2017,Tim Hardaway,2281605.0
192,ATL,2018,Antonius Cleveland,225792.0
193,ATL,2018,Damion Lee,138240.0
194,ATL,2018,DeAndre Liggins,26773.0
195,ATL,2018,DeAndre' Bembry,1567200.0
196,ATL,2018,Dennis Schroder,15500000.0
197,ATL,2018,Dewayne Dedmon,6000000.0
198,ATL,2018,Diamond Stone,1312611.0
199,ATL,2018,Ersan Ilyasova,5434282.0
200,ATL,2018,Isaiah Taylor,1312611.0
201,ATL,2018,Jamal Crawford,10942762.0
202,ATL,2018,Jaylen Morris,193536.0
203,ATL,2018,Jeremy Evans,133129.0
204,ATL,2018,John Collins,1936920.0
205,ATL,2018,Kent Bazemore,16910113.0
206,ATL,2018,Malcolm Delaney,2500000.0
207,ATL,2018,Marco Belinelli,6306060.0
208,ATL,2018,Mike Dunleavy,1662500.0
209,ATL,2018,Mike Muscala,5000000.0
210,ATL,2018,Miles Plumlee,12500000.0
211,ATL,2018,Nicolas Brussino,905249.0
212,ATL,2018,Okaro White,1312611.0
213,ATL,2018,Quinn Cook,100000.0
214,ATL,2018,Richard Jefferson,2500000.0
215,ATL,2018,Sheldon Mac,1312611.0
216,ATL,2018,Taurean Waller-Prince,2422560.0
217,ATL,2018,Tyler Cavanaugh,729919.0
218,ATL,2018,Tyler Dorsey,815615.0
219,ATL,2019,Alex Len,4350000.0
220,ATL,2019,B.J. Johnson,94742.0
221,ATL,2019,Carmelo Anthony,25534253.0
222,ATL,2019,Daniel Hamilton,1349383.0
223,ATL,2019,DeAndre' Bembry,1634640.0
224,ATL,2019,Dewayne Dedmon,7200000.0
225,ATL,2019,Deyonta Davis,196553.0
226,ATL,2019,Isaac Humphries,47371.0
227,ATL,2019,Jabari Bird,1349383.0
228,ATL,2019,Jamal Crawford,2304226.0
229,ATL,2019,Jaylen Adams,236854.0
230,ATL,2019,Jeremy Lin,13071063.0
231,ATL,2019,John Collins,2299080.0
232,ATL,2019,Jordan Sibert,47371.0
233,ATL,2019,Justin Anderson,2516048.0
234,ATL,2019,Kent Bazemore,18089887.0
235,ATL,2019,Kevin Huerter,2250960.0
236,ATL,2019,Miles Plumlee,12500000.0
237,ATL,2019,Omari Spellman,1620480.0
238,ATL,2019,Taurean Waller-Prince,2526840.0
239,ATL,2019,Trae Young,5356440.0
240,ATL,2019,Tyler Zeller,106974.0
241,ATL,2019,Vince Carter,2393887.0
242,ATL,2020,Brandon Goodwin,522738.0
243,ATL,2020,Bruno Fernando,1400000.0
244,ATL,2020,Cam Reddish,4245720.0
245,ATL,2020,Chandler Parsons,25102511.0
246,ATL,2020,Clint Capela,14896552.0
247,ATL,2020,Damian Jones,2305057.0
248,ATL,2020,De'Andre Hunter,7068360.0
249,ATL,2020,DeAndre' Bembry,2603982.0
250,ATL,2020,Derrick Walton,1445697.0
251,ATL,2020,Dewayne Dedmon,13333333.0
252,ATL,2020,Jaylen Adams,100000.0
253,ATL,2020,Jeff Teague,19000000.0
254,ATL,2020,John Collins,2686560.0
255,ATL,2020,Kevin Huerter,2636280.0
256,ATL,2020,Nenê Hilário,2564753.0
257,ATL,2020,Paul Watson,50752.0
258,ATL,2020,Skal Labissière,2338847.0
259,ATL,2020,Trae Young,6273000.0
260,ATL,2020,Treveon Graham,1645357.0
261,ATL,2020,Tyrone Wallace,502491.0
262,ATL,2020,Vince Carter,2564753.0
263,ATL,2021,Bogdan Bogdanović,18000000.0
264,ATL,2021,Brandon Goodwin,1701593.0
265,ATL,2021,Bruno Fernando,1517981.0
266,ATL,2021,Cam Reddish,4458000.0
267,ATL,2021,Clint Capela,16000000.0
268,ATL,2021,Danilo Gallinari,19500000.0
269,ATL,2021,De'Andre Hunter,7422000.0
270,ATL,2021,John Collins,4137302.0
271,ATL,2021,Kevin Huerter,2761920.0
272,ATL,2021,Khyri Thomas,744684.0
273,ATL,2021,Kris Dunn,4767000.0
274,ATL,2021,Lou Williams,8000000.0
275,ATL,2021,Onyeka Okongwu,5813640.0
276,ATL,2021,Solomon Hill,1620564.0
277,ATL,2021,Tony Snell,12178571.0
278,ATL,2021,Trae Young,6571800.0
279,ATL,2022,Bogdan Bogdanović,18000000.0
280,ATL,2022,Cameron Oliver,85578.0
281,ATL,2022,Cat Barber,53176.0
282,ATL,2022,Chaundee Brown,53176.0
283,ATL,2022,Chris Clemons,95930.0
284,ATL,2022,Clint Capela,17103448.0
285,ATL,2022,Danilo Gallinari,20475000.0
286,ATL,2022,De'Andre Hunter,7775400.0
287,ATL,2022,Delon Wright,8526316.0
288,ATL,2022,Gorgui Dieng,4000000.0
289,ATL,2022,Jalen Johnson,2659560.0
290,ATL,2022,John Collins,23000000.0
291,ATL,2022,Justin Tillman,53176.0
292,ATL,2022,Kevin Huerter,4253357.0
293,ATL,2022,Kevin Knox,5845978.0
294,ATL,2022,Lance Stephenson,138019.0
295,ATL,2022,Lou Williams,5000000.0
296,ATL,2022,Malcolm Hill,53176.0
297,ATL,2022,Malik Ellison,53176.0
298,ATL,2022,Onyeka Okongwu,6104280.0
299,ATL,2022,Skylar Mays,34231.0
300,ATL,2022,Timothé Luwawu-Cabarrot,1939350.0
301,ATL,2022,Trae Young,8326471.0
302,ATL,2022,Wes Iwundu,102831.0
303,ATL,2023,AJ Griffin,3536160.0
304,ATL,2023,Aaron Holiday,1836090.0
305,ATL,2023,Bogdan Bogdanović,18000000.0
306,ATL,2023,Bruno Fernando,2717391.0
307,ATL,2023,Clint Capela,18706897.0
308,ATL,2023,De'Andre Hunter,9835881.0
309,ATL,2023,Dejounte Murray,16571120.0
310,ATL,2023,Derrick Favors,105522.0
311,ATL,2023,Garrison Mathews,2000000.0
312,ATL,2023,Jalen Johnson,2792640.0
313,ATL,2023,John Collins,23500000.0
314,ATL,2023,Onyeka Okongwu,6395160.0
315,ATL,2023,Saddiq Bey,2959080.0
316,ATL,2023,Trae Young,37096500.0
317,ATL,2023,Tyrese Martin,1017781.0
318,ATL,2023,Vit Krejci,1563518.0
319,BOS,2006,Al Jefferson,1512840.0
320,BOS,2006,Brian Scalabrine,2586207.0
321,BOS,2006,Curtis Borchardt,1969993.0
322,BOS,2006,Dan Dickau,2250000.0
323,BOS,2006,Delonte West,1010040.0
324,BOS,2006,Gerald Green,1253040.0
325,BOS,2006,Justin Reed,641748.0
326,BOS,2006,Kendrick Perkins,936480.0
327,BOS,2006,Marcus Banks,1724280.0
328,BOS,2006,Mark Blount,5515875.0
329,BOS,2006,Orien Greene,398762.0
330,BOS,2006,Paul Pierce,13843156.0
331,BOS,2006,Raef LaFrentz,10623288.0
332,BOS,2006,Ricky Davis,5909800.0
333,BOS,2006,Ryan Gomes,428762.0
334,BOS,2006,Tony Allen,969696.0
335,BOS,2006,Vin Baker,5333333.0
336,BOS,2007,Al Jefferson,1618320.0
337,BOS,2007,Allan Ray,412718.0
338,BOS,2007,Brian Grant,1938870.0
339,BOS,2007,Brian Scalabrine,2793103.0
340,BOS,2007,Delonte West,1080480.0
341,BOS,2007,Gerald Green,1347000.0
342,BOS,2007,Kendrick Perkins,1689409.0
343,BOS,2007,Leon Powe,432000.0
344,BOS,2007,Luke Jackson,2091480.0
345,BOS,2007,Michael Olowokandi,1103225.0
346,BOS,2007,Paul Pierce,15101625.0
347,BOS,2007,Rajon Rondo,1143600.0
348,BOS,2007,Ryan Gomes,664209.0
349,BOS,2007,Sebastian Telfair,1793160.0
350,BOS,2007,Theo Ratliff,11666666.0
351,BOS,2007,Tony Allen,1037280.0
352,BOS,2007,Vin Baker,5243334.0
353,BOS,2007,Wally Szczerbiak,11775000.0
354,BOS,2008,Brian Scalabrine,3000000.0
355,BOS,2008,Eddie House,1500000.0
356,BOS,2008,Gabe Pruitt,650000.0
357,BOS,2008,Glen Davis,427163.0
358,BOS,2008,James Posey,3206000.0
359,BOS,2008,Kendrick Perkins,4480912.0
360,BOS,2008,Kevin Garnett,23750000.0
361,BOS,2008,Leon Powe,687456.0
362,BOS,2008,Paul Pierce,16360094.0
363,BOS,2008,Rajon Rondo,1229280.0
364,BOS,2008,Ray Allen,16000000.0
365,BOS,2008,Scot Pollard,1219590.0
366,BOS,2008,Tony Allen,1868141.0
367,BOS,2009,Bill Walker,542114.0
368,BOS,2009,Brian Scalabrine,3206897.0
369,BOS,2009,Eddie House,2650000.0
370,BOS,2009,Gabe Pruitt,711517.0
371,BOS,2009,Glen Davis,711517.0
372,BOS,2009,J.R. Giddens,957120.0
373,BOS,2009,Kendrick Perkins,4578880.0
374,BOS,2009,Kevin Garnett,24751934.0
375,BOS,2009,Leon Powe,797581.0
376,BOS,2009,Paul Pierce,18077903.0
377,BOS,2009,Rajon Rondo,1315080.0
378,BOS,2009,Ray Allen,18388430.0
379,BOS,2009,Tony Allen,2500000.0
380,BOS,2010,Brian Scalabrine,3413793.0
381,BOS,2010,Glen Davis,3000000.0
382,BOS,2010,Kendrick Perkins,4250000.0
383,BOS,2010,Kevin Garnett,16400000.0
384,BOS,2010,Lester Hudson,193802.0
385,BOS,2010,Marcus Landry,457588.0
386,BOS,2010,Marquis Daniels,1990000.0
387,BOS,2010,Nate Robinson,4000000.0
388,BOS,2010,Paul Pierce,19795712.0
389,BOS,2010,Rajon Rondo,2094922.0
390,BOS,2010,Rasheed Wallace,5854000.0
391,BOS,2010,Ray Allen,18776860.0
392,BOS,2010,Shelden Williams,825497.0
393,BOS,2010,Tony Allen,2500000.0
394,BOS,2011,Avery Bradley,1418160.0
395,BOS,2011,Chris Johnson,136509.0
396,BOS,2011,Delonte West,1069509.0
397,BOS,2011,Glen Davis,3300000.0
398,BOS,2011,Jeff Green,4455988.0
399,BOS,2011,Jermaine O'Neal,5765000.0
400,BOS,2011,Kevin Garnett,18800000.0
401,BOS,2011,Nenad Krstic,5543116.0
402,BOS,2011,Paul Pierce,13876321.0
403,BOS,2011,Rajon Rondo,9090911.0
404,BOS,2011,Rasheed Wallace,6322320.0
405,BOS,2011,Ray Allen,10000000.0
406,BOS,2011,Shaquille O'Neal,1352181.0
407,BOS,2011,Von Wafer,915852.0
408,BOS,2012,Avery Bradley,1524480.0
409,BOS,2012,Brandon Bass,4250000.0
410,BOS,2012,Chris Wilcox,3000000.0
411,BOS,2012,E'Twaun Moore,473604.0
412,BOS,2012,Greg Stiemsma,762195.0
413,BOS,2012,JaJuan Johnson,1042320.0
414,BOS,2012,Jermaine O'Neal,6226200.0
415,BOS,2012,Kevin Garnett,21247044.0
416,BOS,2012,Keyon Dooling,2246400.0
417,BOS,2012,Marquis Daniels,1223166.0
418,BOS,2012,Mickael Pietrus,1223166.0
419,BOS,2012,Paul Pierce,15333334.0
420,BOS,2012,Rajon Rondo,10045455.0
421,BOS,2012,Ray Allen,10000000.0
422,BOS,2012,Sasha Pavlovic,1223166.0
423,BOS,2013,Avery Bradley,1630800.0
424,BOS,2013,Brandon Bass,6000000.0
425,BOS,2013,Chris Wilcox,1352181.0
426,BOS,2013,Courtney Lee,5000000.0
427,BOS,2013,D.J. White,269368.0
428,BOS,2013,Darko Milicic,159080.0
429,BOS,2013,Fab Melo,1254720.0
430,BOS,2013,Jared Sullinger,1306920.0
431,BOS,2013,Jarvis Varnado,33431.0
432,BOS,2013,Jason Terry,5000000.0
433,BOS,2013,Jeff Green,8385000.0
434,BOS,2013,Jordan Crawford,1198680.0
435,BOS,2013,Kevin Garnett,11566265.0
436,BOS,2013,Keyon Dooling,1352181.0
437,BOS,2013,Kris Joseph,189442.0
438,BOS,2013,Paul Pierce,16790345.0
439,BOS,2013,Rajon Rondo,11000000.0
440,BOS,2013,Terrence Williams,296776.0
441,BOS,2014,Avery Bradley,2511432.0
442,BOS,2014,Brandon Bass,6450000.0
443,BOS,2014,Gerald Wallace,10105855.0
444,BOS,2014,Jared Sullinger,1365720.0
445,BOS,2014,Jeff Green,8965000.0
446,BOS,2014,Jordan Crawford,2162419.0
447,BOS,2014,Keith Bogans,5058198.0
448,BOS,2014,Kelly Olynyk,1986360.0
449,BOS,2014,Kris Humphries,12000000.0
450,BOS,2014,MarShon Brooks,1210080.0
451,BOS,2014,Rajon Rondo,11954545.0
452,BOS,2015,Andre Dawkins,59686.0
453,BOS,2015,Avery Bradley,7191011.0
454,BOS,2015,Brandon Bass,6900000.0
455,BOS,2015,Chris Babb,48028.0
456,BOS,2015,Chris Douglas-Roberts,915243.0
457,BOS,2015,Erik Murphy,100000.0
458,BOS,2015,Evan Turner,3278000.0
459,BOS,2015,Gerald Wallace,10105855.0
460,BOS,2015,Isaiah Thomas,7238606.0
461,BOS,2015,Jae Crowder,915243.0
462,BOS,2015,James Young,1674480.0
463,BOS,2015,Jared Sullinger,1424520.0
464,BOS,2015,Jonas Jerebko,4500000.0
465,BOS,2015,Kelly Olynyk,2075760.0
466,BOS,2015,Luigi Datome,1750000.0
467,BOS,2015,Marcus Smart,3283320.0
468,BOS,2015,Nate Robinson,2106720.0
469,BOS,2015,Phil Pressey,816482.0
470,BOS,2015,Tyler Zeller,1703760.0
471,BOS,2015,Vitor Faverani,2090000.0
472,BOS,2015,Will Bynum,2915908.0
473,BOS,2016,Amir Johnson,12000000.0
474,BOS,2016,Avery Bradley,7730337.0
475,BOS,2016,Corey Walden,25000.0
476,BOS,2016,Coty Clarke,61776.0
477,BOS,2016,David Lee,15493680.0
478,BOS,2016,Evan Turner,3425510.0
479,BOS,2016,Isaiah Thomas,6912869.0
480,BOS,2016,Jae Crowder,6000000.0
481,BOS,2016,James Young,1749840.0
482,BOS,2016,Jared Sullinger,2269260.0
483,BOS,2016,John Holland,9266.0
484,BOS,2016,Jonas Jerebko,5000000.0
485,BOS,2016,Jordan Mickey,1200000.0
486,BOS,2016,Kelly Olynyk,2165160.0
487,BOS,2016,Levi Randolph,25000.0
488,BOS,2016,Malcolm Miller,25000.0
489,BOS,2016,Marcus Smart,3431040.0
490,BOS,2016,Perry Jones,2038206.0
491,BOS,2016,R.J. Hunter,1148640.0
492,BOS,2016,Terry Rozier,1824360.0
493,BOS,2016,Tyler Zeller,2616975.0
494,BOS,2016,Zoran Dragic,2050397.0
495,BOS,2017,Al Horford,26540100.0
496,BOS,2017,Amir Johnson,12000000.0
497,BOS,2017,Avery Bradley,8269663.0
498,BOS,2017,Ben Bentil,250000.0
499,BOS,2017,Damion Lee,50000.0
500,BOS,2017,Demetrius Jackson,1450000.0
501,BOS,2017,Gerald Green,1410598.0
502,BOS,2017,Isaiah Thomas,6587132.0
503,BOS,2017,Jae Crowder,6286408.0
504,BOS,2017,Jalen Jones,25000.0
505,BOS,2017,James Young,1825200.0
506,BOS,2017,Jaylen Brown,4743000.0
507,BOS,2017,Jonas Jerebko,5000000.0
508,BOS,2017,Jordan Mickey,1223653.0
509,BOS,2017,Kelly Olynyk,3094014.0
510,BOS,2017,Marcus Georges-Hunt,25000.0
511,BOS,2017,Marcus Smart,3578880.0
512,BOS,2017,R.J. Hunter,1200240.0
513,BOS,2017,Terry Rozier,1906440.0
514,BOS,2017,Tyler Zeller,8000000.0
515,BOS,2018,Abdel Nader,1167333.0
516,BOS,2018,Al Horford,27734405.0
517,BOS,2018,Aron Baynes,4328000.0
518,BOS,2018,Daniel Theis,815615.0
519,BOS,2018,Demetrius Jackson,92858.0
520,BOS,2018,Gordon Hayward,29727900.0
521,BOS,2018,Greg Monroe,5000000.0
522,BOS,2018,Guerschon Yabusele,2247480.0
523,BOS,2018,Jarell Eddie,83129.0
524,BOS,2018,Jaylen Brown,4956480.0
525,BOS,2018,Jayson Tatum,5645400.0
526,BOS,2018,Jonathan Gibson,44495.0
527,BOS,2018,Kyrie Irving,18868625.0
528,BOS,2018,Marcus Morris,5000000.0
529,BOS,2018,Marcus Smart,4538020.0
530,BOS,2018,Semi Ojeleye,1291892.0
531,BOS,2018,Shane Larkin,1471382.0
532,BOS,2018,Terry Rozier,1988520.0
533,BOS,2018,Xavier Silas,74159.0
534,BOS,2019,Al Horford,28928710.0
535,BOS,2019,Aron Baynes,5193600.0
536,BOS,2019,Brad Wanamaker,838464.0
537,BOS,2019,Daniel Theis,1378242.0
538,BOS,2019,Demetrius Jackson,92857.0
539,BOS,2019,Gordon Hayward,31214295.0
540,BOS,2019,Greg Monroe,122344.0
541,BOS,2019,Guerschon Yabusele,2667600.0
542,BOS,2019,Jaylen Brown,5169960.0
543,BOS,2019,Jayson Tatum,6700800.0
544,BOS,2019,Jonathan Gibson,17092.0
545,BOS,2019,Kyrie Irving,20099189.0
546,BOS,2019,Marcus Morris,5375000.0
547,BOS,2019,Marcus Smart,11660716.0
548,BOS,2019,Robert Williams,1654440.0
549,BOS,2019,Semi Ojeleye,1378242.0
550,BOS,2019,Terry Rozier,3050390.0
551,BOS,2020,Brad Wanamaker,1355341.0
552,BOS,2020,Carsen Edwards,1228026.0
553,BOS,2020,Daniel Theis,5000000.0
554,BOS,2020,Demetrius Jackson,92857.0
555,BOS,2020,Enes Freedom,4767000.0
556,BOS,2020,Gordon Hayward,32700690.0
557,BOS,2020,Grant Williams,2379840.0
558,BOS,2020,Guerschon Yabusele,1039080.0
559,BOS,2020,Javonte Green,898310.0
560,BOS,2020,Jaylen Brown,6534829.0
561,BOS,2020,Jayson Tatum,7830000.0
562,BOS,2020,Kemba Walker,32742000.0
563,BOS,2020,Marcus Smart,11768879.0
564,BOS,2020,Max Strus,415414.0
565,BOS,2020,Robert Williams,1937520.0
566,BOS,2020,Romeo Langford,3458400.0
567,BOS,2020,Semi Ojeleye,1618520.0
568,BOS,2020,Vincent Poirier,2505793.0
569,BOS,2021,Aaron Nesmith,3458400.0
570,BOS,2021,Carsen Edwards,1517981.0
571,BOS,2021,Demetrius Jackson,92857.0
572,BOS,2021,Evan Fournier,17450000.0
573,BOS,2021,Grant Williams,2498760.0
574,BOS,2021,Guerschon Yabusele,1039080.0
575,BOS,2021,Jabari Parker,430729.0
576,BOS,2021,Jaylen Brown,23437500.0
577,BOS,2021,Jayson Tatum,9897120.0
578,BOS,2021,Kemba Walker,34379100.0
579,BOS,2021,Luke Kornet,2250000.0
580,BOS,2021,Marcus Smart,13446428.0
581,BOS,2021,Moritz Wagner,2161920.0
582,BOS,2021,Payton Pritchard,2035800.0
583,BOS,2021,Robert Williams,2029920.0
584,BOS,2021,Romeo Langford,3631200.0
585,BOS,2021,Semi Ojeleye,1752950.0
586,BOS,2021,Tristan Thompson,9258000.0
587,BOS,2022,Aaron Nesmith,3631200.0
588,BOS,2022,Al Horford,27000000.0
589,BOS,2022,Al-Farouq Aminu,151821.0
590,BOS,2022,C.J. Miles,151821.0
591,BOS,2022,Daniel Theis,8280351.0
592,BOS,2022,Demetrius Jackson,92857.0
593,BOS,2022,Derrick White,15178571.0
594,BOS,2022,Grant Williams,2617800.0
595,BOS,2022,Guerschon Yabusele,1039080.0
596,BOS,2022,Jabari Parker,1168288.0
597,BOS,2022,Jaylen Brown,24830357.0
598,BOS,2022,Jayson Tatum,28103550.0
599,BOS,2022,Joe Johnson,151821.0
600,BOS,2022,Justin Jackson,102831.0
601,BOS,2022,Juwan Morgan,115116.0
602,BOS,2022,Kelan Martin,191860.0
